,app_name,run_id,hostname,device_group,sensor,unit,magnitude,timestep,value
236,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,237.105,2.6
237,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,238.10886,2.6
238,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,239.11287,2.7
239,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,240.11707,2.6
240,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,241.1214,2.6
241,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,242.12619,2.7
242,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,243.13141,3.4
243,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,244.13751,3.0
244,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,245.14137,2.5
245,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,246.14595,2.8
246,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,247.14998,2.7
247,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,248.15422,6.9
248,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,249.15839,2.6
249,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,250.16257,2.5
250,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,251.16682,2.5
251,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,252.17104,2.5
252,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,253.17499,8.9
253,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,254.17903,14.3
254,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,255.18307,5.7
255,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,256.18753,2.6
256,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,257.1923,7.3
257,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,258.19635,4.1
